workerid,stim_id,degree,superordinate_pl,adj,adj_polarity,NP_sg,NP_pl,np_expectations,response,specific,subFreq,superFreq
workerid_0136,57,size,appliances,big,positive,oven,ovens,medium,appliances,0,3443150,23847029
workerid_0136,83,weight,materials,heavy,positive,cotton,cottons,medium,materials,0,214521,83903351
workerid_0136,87,width,roads,narrow,negative,highway,highways,high,roads,0,5745573,15093824
workerid_0136,31,loudness_n,pets,quiet,negative,parrot,parrots,high,pets,0,1049654,26155002
workerid_0136,19,height,people,tall,positive,basketball player,basketball players,high,basketball player,1,174833,480323270
workerid_0136,90,width,doors,wide,positive,front gate,front gates,high,doors,0,16932,20230179
workerid_0136,84,weight,vehicles,heavy,positive,truck,trucks,high,vehicles,0,13809070,37254742
workerid_0137,30,loudness_n,venues,noisy,positive,conference center,conference centers,medium,venue,0,227905,9389442
workerid_0137,77,temperature_h,food,cold,negative,muffin,muffins,medium,food,0,1333924,180152837
workerid_0137,45,price,bracelets,expensive,positive,gold,gold bracelets,high,bracelets,0,166222,6784458
workerid_0137,55,size,fish,big,positive,herring,herrings,low,fish,0,137142,52768568
workerid_0137,81,weight,furniture,light,negative,chair,chairs,medium,furniture,0,15833441,67400151
workerid_0137,47,price,berries,expensive,positive,strawberries,strawberries,low,berries,0,1437661,1879643
workerid_0137,66,speed_f,aircrafts,slow,negative,glider,gliders,low,glider,1,653558,237522
workerid_0137,13,hardness,materials,soft,negative,cotton,cottons,low,materials,0,214521,83903351
workerid_0137,74,temperature,seasons,warm,positive,summer,summer days,high,seasons,0,229054,12035578
workerid_0137,90,width,doors,narrow,negative,patio door,patio doors,medium,doors,0,222702,20230179
workerid_0137,10,hardness,candies,soft,negative,marshmallow,marshmallows,low,candies,0,301577,1298890
workerid_0137,83,weight,materials,heavy,positive,wool,wool,high,materials,0,7657323,83903351
workerid_0137,87,width,roads,wide,positive,highway,highways,high,roads,0,5745573,15093824
workerid_0138,79,weight,people,light,negative,kid,kids,medium,kid,1,96621142,480323270
workerid_0138,87,width,roads,wide,positive,downtown street,downtown streets,medium,roads,0,28751,15093824
workerid_0138,38,loudness,birds,quiet,negative,mockingbird,mockingbirds,high,mockingbird,1,39837,19695831
workerid_0138,77,temperature_h,food,hot,positive,chocolate fondue,chocolate fondues,high,food,0,1783,180152837
workerid_0139,89,width,roads,wide,positive,country lane,country lanes,low,country lane,1,51288,15093824
workerid_0139,5,darkness,writing tools,dark,negative,pencil,pencils,low,pencil,1,2459655,141108
workerid_0139,25,length,entertainment,long,positive,documentary,documentaries,medium,entertainment,0,1741319,111395809
workerid_0139,26,length,roads,long,positive,highway,highways,high,roads,0,5745573,15093824
workerid_0139,38,loudness,birds,loud,positive,owl,owls,low,birds,0,2208765,19695831
workerid_0139,83,weight,materials,light,negative,wool,wool,high,materials,0,7657323,83903351
workerid_0140,61,speed,cookware,quick,positive,frying pan,frying pans,medium,frying pan,1,71800,3617598
workerid_0140,76,temperature_h,places,cold,negative,shopping mall,shopping malls,medium,places,0,634311,51698261
workerid_0140,69,strength,athletes,strong,positive,cyclist,cyclists,medium,athletes,0,1228897,7268360
workerid_0140,40,loudness,guitars,loud,positive,bass guitar,bass guitars,high,guitars,0,445282,7278585
workerid_0140,24,length,vehicles,short,negative,pick-up truck,pick up trucks,medium,vehicles,0,21984,37254742
workerid_0141,22,length,pets,short,negative,hamster,hamsters,medium,pets,0,633540,26155002
workerid_0141,5,darkness,writing tools,dark,negative,piece of chalk,chalks,high,writing tools,0,134762,141108
workerid_0142,47,price,berries,cheap,negative,raspberries,raspberries,medium,berries,0,543159,1879643
workerid_0142,15,height,animals,tall,positive,penguin,penguins,low,animals,0,2550463,58179731
workerid_0142,40,loudness,guitars,quiet,negative,ukelele,ukeleles,low,guitars,0,11454,7278585
workerid_0142,64,speed,pets,slow,negative,turtle,turtles,low,pets,0,2572647,26155002
workerid_0144,24,length,vehicles,short,negative,pick-up truck,pick up trucks,medium,vehicles,0,21984,37254742
workerid_0144,56,size,vehicles,small,negative,sedan,sedans,medium,vehicles,0,665446,37254742
workerid_0144,76,temperature_h,places,cold,negative,ice rink,ice rinks,low,ice rink,1,65504,51698261
workerid_0144,5,darkness,writing tools,light,positive,piece of chalk,chalks,high,piece of chalk,1,134762,141108
workerid_0144,28,length,audios,short,negative,podcast episode,podcast episodes,medium,podcast episode,1,16668,313133
workerid_0144,31,loudness_n,pets,loud,positive,parrot,parrots,high,pets,0,1049654,26155002
workerid_0144,64,speed,pets,quick,positive,rabbit,rabbits,high,pets,0,2987957,26155002
workerid_0145,39,loudness_n,boats,quiet,negative,rowboat,rowboats,low,boats,0,42015,15603129
workerid_0145,30,loudness_n,venues,quiet,negative,church,churches,low,venue,0,13467005,9389442
workerid_0145,83,weight,materials,heavy,positive,silk,silks,low,materials,0,418180,83903351
workerid_0145,47,price,berries,expensive,positive,strawberries,strawberries,low,berries,0,1437661,1879643
workerid_0145,13,hardness,materials,hard,positive,wood,wood,high,materials,0,51133768,83903351
workerid_0146,2,darkness,paint,light,positive,white paint,white paints,high,paint,0,1447,21928120
workerid_0146,15,height,animals,tall,positive,penguin,penguins,low,animals,0,2550463,58179731
workerid_0146,39,loudness_n,boats,quiet,negative,rowboat,rowboats,low,boats,0,42015,15603129
workerid_0146,6,darkness,flowers,light,positive,dahlia,dahlias,low,flowers,0,135476,58380229
workerid_0146,56,size,vehicles,big,positive,smartcar,smartcars,low,vehicles,0,1843,37254742
workerid_0146,89,width,roads,narrow,negative,boulevard,boulevards,high,roads,0,278244,15093824
workerid_0146,77,temperature_h,food,hot,positive,chocolate fondue,chocolate fondues,high,food,0,1783,180152837
workerid_0146,77,temperature_h,food,hot,positive,muffin,muffins,medium,food,0,1333924,180152837
workerid_0146,83,weight,materials,light,negative,cotton,cottons,medium,materials,0,214521,83903351
workerid_0146,56,size,vehicles,small,negative,smartcar,smartcars,low,vehicles,0,1843,37254742
workerid_0147,76,temperature_h,places,hot,positive,shopping mall,shopping malls,medium,places,0,634311,51698261
workerid_0147,24,length,vehicles,long,positive,limousine,limousines,high,vehicles,0,15896227,37254742
workerid_0147,14,hardness,furniture,soft,negative,bedboard,bedboards,high,bedboard,1,2487,67400151
workerid_0147,25,length,entertainment,long,positive,documentary,documentaries,medium,entertainment,0,1741319,111395809
workerid_0147,64,speed,pets,slow,negative,turtle,turtles,low,pets,0,2572647,26155002
workerid_0147,33,loudness_n,birds,loud,positive,rooster,roosters,high,birds,0,328337,19695831
workerid_0148,30,loudness_n,venues,quiet,negative,church,churches,low,church,1,13467005,9389442
workerid_0148,33,loudness_n,birds,quiet,negative,finch,finches,low,finch,1,280095,19695831
workerid_0148,64,speed,pets,quick,positive,rabbit,rabbits,high,pets,0,2987957,26155002
workerid_0149,89,width,roads,wide,positive,country lane,country lanes,low,roads,0,51288,15093824
workerid_0149,79,weight,people,heavy,positive,kid,kids,medium,people,0,96621142,480323270
workerid_0149,79,weight,people,light,negative,kid,kids,medium,kid,1,96621142,480323270
workerid_0149,38,loudness,birds,loud,positive,owl,owls,low,birds,0,2208765,19695831
workerid_0150,88,width,waterways,wide,positive,creek,creeks,low,waterways,0,862386,1843915
workerid_0150,76,temperature_h,places,hot,positive,ice rink,ice rinks,low,ice rink,1,65504,51698261
workerid_0150,74,temperature,seasons,warm,positive,winter,winter days,low,seasons,0,80466,12035578
workerid_0150,48,price,meat,expensive,positive,steak,steaks,high,meat,0,1646745,17654214
workerid_0150,40,loudness,guitars,loud,positive,bass guitar,bass guitars,high,guitars,0,445282,7278585
workerid_0150,66,speed_f,aircrafts,fast,positive,glider,gliders,low,glider,1,653558,237522
workerid_0152,74,temperature,seasons,warm,positive,summer,summer days,high,seasons,0,229054,12035578
workerid_0152,25,length,entertainment,long,positive,documentary,documentaries,medium,entertainment,0,1741319,111395809
workerid_0152,47,price,berries,expensive,positive,boysenberries,boysenberries,high,berries,0,12484,1879643
workerid_0153,75,temperature_h,locations,cold,negative,pantry,pantries,medium,locations,0,105460,58471896
workerid_0153,69,strength,athletes,strong,positive,cyclist,cyclists,medium,athletes,0,1228897,7268360
workerid_0154,61,speed,cookware,quick,positive,instant pot,instant pot,high,cookware,0,354,3617598
workerid_0154,74,temperature,seasons,cold,negative,fall,fall days,medium,seasons,0,12564,12035578
workerid_0155,10,hardness,candies,soft,negative,marshmallow,marshmallows,low,candies,0,301577,1298890
workerid_0155,7,darkness,dogs,dark,negative,pitbull,pitbulls,low,dogs,0,100803,28409576
workerid_0155,56,size,vehicles,big,positive,sedan,sedans,medium,vehicles,0,665446,37254742
workerid_0155,76,temperature_h,places,hot,positive,shopping mall,shopping malls,medium,shopping mall,1,634311,51698261
workerid_0155,63,speed_f,boats,slow,negative,rowboat,rowboats,low,boats,0,42015,15603129
workerid_0155,77,temperature_h,food,cold,negative,chocolate fondue,chocolate fondues,high,food,0,1783,180152837
workerid_0155,64,speed,pets,slow,negative,cat,cats,medium,pets,0,15738388,26155002
workerid_0155,78,weight,animals,heavy,positive,monkey,monkeys,medium,animals,0,4144229,58179731
workerid_0155,66,speed_f,aircrafts,fast,positive,plane,planes,high,aircrafts,0,6448506,237522
workerid_0155,73,temperature_h,drinks,hot,positive,coffee,coffee,high,drinks,0,42090859,11137329
workerid_0156,61,speed,cookware,quick,positive,instant pot,instant pot,high,cookware,0,354,3617598
workerid_0156,19,height,people,tall,positive,basketball player,basketball players,high,basketball player,1,174833,480323270
workerid_0156,37,loudness_n,vehicles,loud,positive,electric car,electric cars,low,vehicles,0,171936,37254742
workerid_0157,14,hardness,furniture,hard,positive,bedboard,bedboards,high,bedboard,1,2487,67400151
workerid_0157,7,darkness,dogs,dark,negative,poodle,poodles,high,dogs,0,255182,28409576
workerid_0157,18,height,flowers,tall,positive,pansy,pansies,low,flowers,0,176007,58380229
workerid_0157,33,loudness_n,birds,quiet,negative,rooster,roosters,high,rooster,1,328337,19695831
workerid_0157,37,loudness_n,vehicles,loud,positive,electric car,electric cars,low,vehicles,0,171936,37254742
workerid_0157,76,temperature_h,places,hot,positive,shopping mall,shopping malls,medium,shopping mall,1,634311,51698261
workerid_0157,30,loudness_n,venues,noisy,positive,conference center,conference centers,medium,conference center,1,227905,9389442
workerid_0157,56,size,vehicles,small,negative,smartcar,smartcars,low,vehicles,0,1843,37254742
workerid_0158,40,loudness,guitars,loud,positive,bass guitar,bass guitars,high,guitars,0,445282,7278585
workerid_0158,74,temperature,seasons,cold,negative,fall,fall days,medium,seasons,0,12564,12035578
workerid_0158,31,loudness_n,pets,quiet,negative,fish,fish,low,pets,0,52768568,26155002
workerid_0158,66,speed_f,aircrafts,slow,negative,glider,gliders,low,glider,1,653558,237522
workerid_0159,13,hardness,materials,soft,negative,cotton,cottons,low,materials,0,214521,83903351
workerid_0159,64,speed,pets,slow,negative,turtle,turtles,low,pets,0,2572647,26155002
workerid_0159,61,speed,cookware,quick,positive,frying pan,frying pans,medium,cookware,0,71800,3617598
workerid_0160,64,speed,pets,slow,negative,turtle,turtles,low,pets,0,2572647,26155002
workerid_0160,22,length,pets,short,negative,mouse,mice,low,pets,0,11969407,26155002
workerid_0160,24,length,vehicles,short,negative,smartcar,smartcars,low,vehicles,0,1843,37254742
workerid_0160,60,speed,animals,fast,positive,cheetah,cheetahs,high,animals,0,217628,58179731
workerid_0160,73,temperature_h,drinks,cold,negative,juice,juices,medium,juice,1,1709952,11137329
workerid_0160,4,darkness,times of day,dark,negative,dusk,dusks,medium,dusk,1,3542,99907
workerid_0163,90,width,doors,wide,positive,back door,back doors,low,doors,0,70114,20230179
workerid_0163,8,darkness,animals,dark,negative,tiger,tigers,medium,tiger,1,7002617,58179731
workerid_0165,5,darkness,writing tools,light,positive,piece of chalk,chalks,high,piece of chalk,1,134762,141108
workerid_0165,40,loudness,guitars,quiet,negative,ukelele,ukeleles,low,guitars,0,11454,7278585
workerid_0165,66,speed_f,aircrafts,fast,positive,plane,planes,high,aircrafts,0,6448506,237522
workerid_0165,43,price,shoes,cheap,negative,sandals,sandals,low,sandals,1,5022171,80761516
workerid_0165,38,loudness,birds,loud,positive,owl,owls,low,birds,0,2208765,19695831
workerid_0165,69,strength,athletes,strong,positive,golfer,golfers,low,athletes,0,1664649,7268360
workerid_0166,24,length,vehicles,short,negative,pick-up truck,pick up trucks,medium,vehicles,0,21984,37254742
workerid_0166,76,temperature_h,places,cold,negative,shopping mall,shopping malls,medium,shopping mall,1,634311,51698261
workerid_0166,61,speed,cookware,quick,positive,frying pan,frying pans,medium,cookware,0,71800,3617598
workerid_0166,38,loudness,birds,quiet,negative,mockingbird,mockingbirds,high,mockingbird,1,39837,19695831
workerid_0166,30,loudness_n,venues,noisy,positive,party,parties,high,venue,0,52799939,9389442
workerid_0167,88,width,waterways,narrow,negative,creek,creeks,low,waterways,0,862386,1843915
workerid_0167,41,price,statues,expensive,positive,bronze,bronze statues,medium,statues,0,53960,2837498
workerid_0167,26,length,roads,short,negative,street,streets,medium,roads,0,15936688,15093824
workerid_0167,7,darkness,dogs,dark,negative,spaniel,spaniels,medium,spaniel,1,195570,28409576
workerid_0168,13,hardness,materials,soft,negative,cotton,cottons,low,materials,0,214521,83903351
workerid_0168,90,width,doors,narrow,negative,back door,back doors,low,doors,0,70114,20230179
workerid_0168,32,loudness_n,venues,quiet,negative,restaurant,restaurants,medium,venues,0,58580418,9389442
workerid_0168,87,width,roads,wide,positive,downtown street,downtown streets,medium,roads,0,28751,15093824
workerid_0168,30,loudness_n,venues,quiet,negative,conference center,conference centers,medium,venue,0,227905,9389442
workerid_0168,61,speed,cookware,quick,positive,instant pot,instant pot,high,cookware,0,354,3617598
workerid_0168,47,price,berries,cheap,negative,strawberries,strawberries,low,berries,0,1437661,1879643
workerid_0168,33,loudness_n,birds,loud,positive,finch,finches,low,birds,0,280095,19695831
workerid_0168,83,weight,materials,light,negative,silk,silks,low,materials,0,418180,83903351
workerid_0169,65,speed,people,quick,positive,elderly person,elderly people,low,people,0,534085,480323270
workerid_0169,90,width,doors,wide,positive,front gate,front gates,high,doors,0,16932,20230179
workerid_0169,76,temperature_h,places,hot,positive,ice rink,ice rinks,low,ice rink,1,65504,51698261
workerid_0170,5,darkness,writing tools,dark,negative,pencil,pencils,low,writing tools,0,2459655,141108
workerid_0170,90,width,doors,wide,positive,back door,back doors,low,doors,0,70114,20230179
workerid_0170,61,speed,cookware,slow,negative,frying pan,frying pans,medium,frying pan,1,71800,3617598
workerid_0170,31,loudness_n,pets,quiet,negative,fish,fish,low,pets,0,52768568,26155002
workerid_0170,33,loudness_n,birds,quiet,negative,crow,crows,medium,crow,1,1295877,19695831
workerid_0170,24,length,vehicles,long,positive,pick-up truck,pick up trucks,medium,vehicles,0,21984,37254742
workerid_0170,35,loudness,people,loud,positive,baby,babies,high,people,0,13073168,480323270
workerid_0171,14,hardness,furniture,hard,positive,blanket,blankets,medium,furniture,0,4386506,67400151
workerid_0171,24,length,vehicles,long,positive,limousine,limousines,high,vehicles,0,15896227,37254742
workerid_0171,33,loudness_n,birds,quiet,negative,finch,finches,low,birds,0,280095,19695831
workerid_0171,38,loudness,birds,quiet,negative,owl,owls,low,owl,1,2208765,19695831
workerid_0172,4,darkness,times of day,dark,negative,night,nights,low,times of day,0,21265731,99907
workerid_0172,51,size,plants,big,positive,flower,flowers,low,flower,1,58380229,35939932
workerid_0172,50,price,restaurants,cheap,negative,Chinese restaurant,chinese restaurants,low,restaurants,0,373328,58580418
workerid_0172,5,darkness,writing tools,dark,negative,pencil,pencils,low,pencil,1,2459655,141108
workerid_0172,90,width,doors,wide,positive,patio door,patio doors,medium,doors,0,222702,20230179
workerid_0172,56,size,vehicles,small,negative,smartcar,smartcars,low,vehicles,0,1843,37254742
workerid_0173,61,speed,cookware,slow,negative,frying pan,frying pans,medium,frying pan,1,71800,3617598
workerid_0173,31,loudness_n,pets,loud,positive,parrot,parrots,high,pets,0,1049654,26155002
workerid_0173,26,length,roads,long,positive,street,streets,medium,roads,0,15936688,15093824
workerid_0173,30,loudness_n,venues,noisy,positive,party,parties,high,venue,0,52799939,9389442
workerid_0173,77,temperature_h,food,cold,negative,muffin,muffins,medium,food,0,1333924,180152837
workerid_0173,70,strength,paints,strong,positive,oil paint,oil paints,high,paints,0,76465,3617496
workerid_0173,28,length,audios,short,negative,opera,operas,high,audios,0,812910,313133
workerid_0173,64,speed,pets,slow,negative,turtle,turtles,low,pets,0,2572647,26155002
workerid_0173,41,price,statues,expensive,positive,plastic,plastic statues,low,statues,0,707,2837498
workerid_0174,71,strength,walls,strong,positive,mansion,mansions,high,walls,0,797050,14838230
workerid_0174,70,strength,paints,strong,positive,watercolor,watercolors,low,paints,0,567707,3617496
workerid_0174,14,hardness,furniture,soft,negative,bedboard,bedboards,high,bedboard,1,2487,67400151
workerid_0175,40,loudness,guitars,loud,positive,ukelele,ukeleles,low,guitars,0,11454,7278585
workerid_0175,22,length,pets,long,positive,snake,snakes,high,pets,0,2521893,26155002
workerid_0175,78,weight,animals,light,negative,fish,fish,low,animals,0,52768568,58179731
workerid_0175,75,temperature_h,locations,cold,negative,freezer,freezers,low,locations,0,2253962,58471896
workerid_0175,39,loudness_n,boats,quiet,negative,rowboat,rowboats,low,boats,0,42015,15603129
workerid_0175,81,weight,furniture,heavy,positive,couch,couches,high,furniture,0,478444,67400151
workerid_0176,7,darkness,dogs,light,positive,pitbull,pitbulls,low,dogs,0,100803,28409576
workerid_0176,19,height,people,tall,positive,basketball player,basketball players,high,basketball player,1,174833,480323270
workerid_0176,37,loudness_n,vehicles,quiet,negative,electric car,electric cars,low,vehicles,0,171936,37254742
workerid_0177,5,darkness,writing tools,dark,negative,piece of chalk,chalks,high,writing tools,0,134762,141108
workerid_0177,11,hardness,floors,hard,positive,carpet,carpet floors,low,floors,0,38431,7863848
workerid_0177,24,length,vehicles,short,negative,pick-up truck,pick up trucks,medium,vehicles,0,21984,37254742
workerid_0177,74,temperature,seasons,warm,positive,summer,summer days,high,seasons,0,229054,12035578
workerid_0177,62,speed_f,vehicles,fast,positive,motorcycle,motorcycles,high,vehicles,0,5752821,37254742
workerid_0178,8,darkness,animals,dark,negative,panther,panthers,low,animals,0,3695915,58179731
workerid_0178,7,darkness,dogs,dark,negative,pitbull,pitbulls,low,pitbull,1,100803,28409576
workerid_0178,47,price,berries,expensive,positive,strawberries,strawberries,low,berries,0,1437661,1879643
workerid_0178,1,darkness,birds,dark,negative,parrot,parrots,medium,parrot,1,1049654,19695831
workerid_0178,66,speed_f,aircrafts,fast,positive,helicopter,helicopters,medium,aircrafts,0,2682275,237522
workerid_0178,4,darkness,times of day,light,positive,dusk,dusks,medium,times of day,0,3542,99907
workerid_0178,84,weight,vehicles,heavy,positive,motorcycle,motorcycles,medium,vehicles,0,5752821,37254742
workerid_0178,69,strength,athletes,weak,negative,wrestler,wrestlers,high,athletes,0,772270,7268360
workerid_0178,30,loudness_n,venues,noisy,positive,party,parties,high,venue,0,52799939,9389442
workerid_0178,48,price,meat,expensive,positive,steak,steaks,high,meat,0,1646745,17654214
workerid_0180,61,speed,cookware,quick,positive,crockpot,crockpots,low,cookware,0,11879,3617598
workerid_0180,30,loudness_n,venues,quiet,negative,party,parties,high,venue,0,52799939,9389442
workerid_0180,76,temperature_h,places,hot,positive,sauna,saunas,high,places,0,934002,51698261
workerid_0180,39,loudness_n,boats,loud,positive,powerboat,powerboats,high,boats,0,196244,15603129
workerid_0180,90,width,doors,narrow,negative,back door,back doors,low,doors,0,70114,20230179
workerid_0181,90,width,doors,narrow,negative,patio door,patio doors,medium,doors,0,222702,20230179
workerid_0181,40,loudness,guitars,quiet,negative,ukelele,ukeleles,low,guitars,0,11454,7278585
workerid_0182,45,price,bracelets,cheap,negative,metal,metal bracelets,medium,bracelets,0,5274,6784458
workerid_0182,90,width,doors,narrow,negative,front gate,front gates,high,doors,0,16932,20230179
workerid_0182,31,loudness_n,pets,quiet,negative,fish,fish,low,pets,0,52768568,26155002
workerid_0182,90,width,doors,wide,positive,front gate,front gates,high,doors,0,16932,20230179
workerid_0182,55,size,fish,small,negative,shark,sharks,high,fish,0,3302971,52768568
workerid_0183,7,darkness,dogs,light,positive,pitbull,pitbulls,low,dogs,0,100803,28409576
workerid_0183,4,darkness,times of day,light,positive,dusk,dusks,medium,times of day,0,3542,99907
workerid_0183,87,width,roads,narrow,negative,downtown street,downtown streets,medium,roads,0,28751,15093824
workerid_0184,24,length,vehicles,short,negative,smartcar,smartcars,low,vehicles,0,1843,37254742
workerid_0184,87,width,roads,narrow,negative,downtown street,downtown streets,medium,roads,0,28751,15093824
workerid_0185,89,width,roads,wide,positive,country lane,country lanes,low,country lane,1,51288,15093824
workerid_0186,52,size,animals,small,negative,mouse,mice,low,animals,0,11969407,58179731
workerid_0186,53,size,insects,small,negative,ant,ants,low,insects,0,2101115,5119814
workerid_0186,46,price,clothes,expensive,positive,coat,coats,medium,clothes,0,4107452,27039649
workerid_0186,24,length,vehicles,long,positive,smartcar,smartcars,low,vehicles,0,1843,37254742
workerid_0186,14,hardness,furniture,hard,positive,pillow,pillows,low,furniture,0,3970202,67400151
workerid_0186,49,price,alcoholic drinks,expensive,positive,bottle of top-shelf liquor,liquors,high,alcoholic drinks,0,518686,377118
workerid_0186,37,loudness_n,vehicles,quiet,negative,tractor,tractors,high,vehicles,0,2141187,37254742
workerid_0186,4,darkness,times of day,light,positive,day,days,high,times of day,0,305158140,99907
workerid_0186,74,temperature,seasons,cold,negative,fall,fall days,medium,seasons,0,12564,12035578
workerid_0186,41,price,statues,cheap,negative,platinum,platinum statue,high,statues,0,503,2837498
workerid_0186,88,width,waterways,narrow,negative,creek,creeks,low,waterways,0,862386,1843915
workerid_0186,30,loudness_n,venues,quiet,negative,church,churches,low,venue,0,13467005,9389442
workerid_0186,89,width,roads,narrow,negative,street,streets,medium,roads,0,15936688,15093824
workerid_0186,35,loudness,people,loud,positive,baby,babies,high,baby,1,13073168,480323270
workerid_0186,34,loudness_n,instruments,loud,positive,horn,horns,high,instruments,0,2427037,48493077
workerid_0186,66,speed_f,aircrafts,slow,negative,plane,planes,high,aircrafts,0,6448506,237522
workerid_0186,31,loudness_n,pets,quiet,negative,parrot,parrots,high,pets,0,1049654,26155002
workerid_0186,15,height,animals,short,negative,penguin,penguins,low,animals,0,2550463,58179731
workerid_0186,4,darkness,times of day,dark,negative,day,days,high,day,1,305158140,99907
workerid_0186,42,price,rentals,expensive,positive,villa,villas,high,rentals,0,9561875,61539717
workerid_0186,32,loudness_n,venues,quiet,negative,restaurant,restaurants,medium,venues,0,58580418,9389442
workerid_0187,5,darkness,writing tools,light,positive,piece of chalk,chalks,high,piece of chalk,1,134762,141108
workerid_0188,66,speed_f,aircrafts,fast,positive,helicopter,helicopters,medium,aircrafts,0,2682275,237522
workerid_0188,24,length,vehicles,short,negative,smartcar,smartcars,low,vehicles,0,1843,37254742
workerid_0188,32,loudness_n,venues,quiet,negative,library,libraries,low,venues,0,28105939,9389442
workerid_0188,83,weight,materials,light,negative,silk,silks,low,materials,0,418180,83903351
workerid_0188,74,temperature,seasons,warm,positive,summer,summer days,high,seasons,0,229054,12035578
workerid_0188,24,length,vehicles,long,positive,limousine,limousines,high,vehicles,0,15896227,37254742
workerid_0188,90,width,doors,narrow,negative,back door,back doors,low,doors,0,70114,20230179
workerid_0189,61,speed,cookware,quick,positive,crockpot,crockpots,low,cookware,0,11879,3617598
workerid_0189,87,width,roads,narrow,negative,downtown street,downtown streets,medium,roads,0,28751,15093824
workerid_0189,69,strength,athletes,weak,negative,cyclist,cyclists,medium,athletes,0,1228897,7268360
workerid_0189,29,loudness,concerts,loud,positive,rap concert,rap concerts,medium,concerts,0,1191,8711738
workerid_0189,41,price,statues,expensive,positive,bronze,bronze statues,medium,statues,0,53960,2837498
workerid_0189,64,speed,pets,quick,positive,cat,cats,medium,pets,0,15738388,26155002
workerid_0189,85,weight,fruit,heavy,positive,watermelon,watermelons,high,fruit,0,190836,22768964
workerid_0189,47,price,berries,expensive,positive,boysenberries,boysenberries,high,berries,0,12484,1879643
workerid_0190,90,width,doors,narrow,negative,front gate,front gates,high,doors,0,16932,20230179
workerid_0190,76,temperature_h,places,cold,negative,ice rink,ice rinks,low,ice rink,1,65504,51698261
workerid_0191,37,loudness_n,vehicles,quiet,negative,electric car,electric cars,low,vehicles,0,171936,37254742
workerid_0192,55,size,fish,small,negative,shark,sharks,high,fish,0,3302971,52768568
workerid_0193,41,price,statues,expensive,positive,plastic,plastic statues,low,statues,0,707,2837498
workerid_0193,90,width,doors,narrow,negative,back door,back doors,low,doors,0,70114,20230179
workerid_0193,61,speed,cookware,slow,negative,instant pot,instant pot,high,cookware,0,354,3617598
workerid_0193,69,strength,athletes,strong,positive,wrestler,wrestlers,high,athletes,0,772270,7268360
workerid_0194,46,price,clothes,cheap,negative,coat,coats,medium,coat,1,4107452,27039649
workerid_0194,5,darkness,writing tools,dark,negative,piece of chalk,chalks,high,writing tools,0,134762,141108
workerid_0194,87,width,roads,wide,positive,downtown street,downtown streets,medium,roads,0,28751,15093824
workerid_0194,2,darkness,paint,light,positive,white paint,white paints,high,white paint,1,1447,21928120
workerid_0194,5,darkness,writing tools,dark,negative,pencil,pencils,low,writing tools,0,2459655,141108
workerid_0194,5,darkness,writing tools,light,positive,pencil,pencils,low,pencil,1,2459655,141108
workerid_0194,90,width,doors,narrow,negative,front gate,front gates,high,doors,0,16932,20230179
workerid_0194,5,darkness,writing tools,light,positive,piece of chalk,chalks,high,piece of chalk,1,134762,141108
workerid_0196,57,size,appliances,small,negative,toaster,toasters,low,appliances,0,882911,23847029
workerid_0196,59,speed,people,fast,positive,jogger,joggers,medium,people,0,260504,480323270
workerid_0196,7,darkness,dogs,dark,negative,spaniel,spaniels,medium,dogs,0,195570,28409576
workerid_0196,51,size,plants,big,positive,bush,bushes,medium,bush,1,1558141,35939932
workerid_0198,38,loudness,birds,quiet,negative,woodpecker,woodpeckers,medium,woodpecker,1,219083,19695831
workerid_0198,38,loudness,birds,quiet,negative,owl,owls,low,owl,1,2208765,19695831
workerid_0198,61,speed,cookware,slow,negative,frying pan,frying pans,medium,cookware,0,71800,3617598
workerid_0198,50,price,restaurants,cheap,negative,Japanese restaurant,japanese restaurants,high,restaurants,0,183928,58580418
workerid_0198,7,darkness,dogs,dark,negative,spaniel,spaniels,medium,dogs,0,195570,28409576
workerid_0198,5,darkness,writing tools,light,positive,pencil,pencils,low,pencil,1,2459655,141108
workerid_0198,76,temperature_h,places,cold,negative,shopping mall,shopping malls,medium,shopping mall,1,634311,51698261
workerid_0198,61,speed,cookware,quick,positive,frying pan,frying pans,medium,cookware,0,71800,3617598
workerid_0199,61,speed,cookware,slow,negative,frying pan,frying pans,medium,cookware,0,71800,3617598
workerid_0199,33,loudness_n,birds,loud,positive,crow,crows,medium,birds,0,1295877,19695831
workerid_0202,56,size,vehicles,small,negative,sedan,sedans,medium,vehicles,0,665446,37254742
workerid_0202,65,speed,people,slow,negative,adult,adults,high,people,0,32847475,480323270
workerid_0202,77,temperature_h,food,cold,negative,smoothie,smoothies,low,smoothie,1,457222,180152837
workerid_0202,90,width,doors,narrow,negative,patio door,patio doors,medium,doors,0,222702,20230179
workerid_0202,65,speed,people,slow,negative,child,children,medium,people,0,206543771,480323270
workerid_0202,90,width,doors,narrow,negative,front gate,front gates,high,doors,0,16932,20230179
workerid_0202,61,speed,cookware,quick,positive,crockpot,crockpots,low,cookware,0,11879,3617598
workerid_0202,76,temperature_h,places,hot,positive,ice rink,ice rinks,low,places,0,65504,51698261
workerid_0203,77,temperature_h,food,cold,negative,chocolate fondue,chocolate fondues,high,chocolate fondue,1,1783,180152837
workerid_0204,58,size,dogs,small,negative,great dane,great danes,high,dogs,0,115558,28409576
