workerid,stim_id,degree,superordinate_pl,adj,adj_polarity,NP_sg,NP_pl,np_expectations,response,specific,subFreq,superFreq
workerid_0514,13,hardness,items,hard,positive,wood,wood,high,items,0,51133768,330511239
workerid_0514,83,weight,fabrics,heavy,positive,silk,silks,low,fabrics,0,418180,5153175
workerid_0515,40,loudness,instruments,loud,positive,bass guitar,bass guitars,high,instruments,0,445282,48493077
workerid_0515,72,temperature,food,warm,positive,salad,salads,medium,food,0,2387032,180152837
workerid_0515,24,length,cars,short,negative,smartcar,smartcars,low,cars,0,1843,109722086
workerid_0515,81,weight,objects,heavy,positive,trash can,trash cans,low,objects,0,205208,33848628
workerid_0515,56,size,cars,big,positive,truck,trucks,high,cars,0,13809070,109722086
workerid_0515,29,loudness,music,loud,positive,choral concert,choirs,low,music,0,680332,414072994
workerid_0515,41,price,materials,cheap,negative,bronze,bronze statues,medium,materials,0,53960,83903351
workerid_0515,83,weight,fabrics,light,negative,wool,wool,high,fabrics,0,7657323,5153175
workerid_0515,74,temperature,days,warm,positive,winter,winter days,low,days,0,80466,305158140
workerid_0516,76,temperature_h,locations,hot,positive,sauna,saunas,high,locations,0,934002,58471896
workerid_0516,24,length,cars,long,positive,smartcar,smartcars,low,cars,0,1843,109722086
workerid_0517,40,loudness,instruments,loud,positive,bass guitar,bass guitars,high,instruments,0,445282,48493077
workerid_0517,37,loudness_n,cars,loud,positive,electric car,electric cars,low,cars,0,171936,109722086
workerid_0517,56,size,cars,small,negative,smartcar,smartcars,low,cars,0,1843,109722086
workerid_0517,5,darkness,scripts,light,positive,pencil,pencils,low,scripts,0,2459655,17337654
workerid_0517,24,length,trucks,long,positive,pick-up truck,pick up trucks,medium,trucks,0,21984,13809070
workerid_0518,87,width,streets,narrow,negative,downtown street,downtown streets,medium,streets,0,28751,15936688
workerid_0518,90,width,doors,narrow,negative,back door,back doors,low,doors,0,70114,20230179
workerid_0518,83,weight,fabrics,light,negative,cotton,cottons,medium,fabrics,0,214521,5153175
workerid_0518,56,size,cars,small,negative,smartcar,smartcars,low,cars,0,1843,109722086
workerid_0519,90,width,houses,wide,positive,back door,back doors,low,houses,0,70114,29896478
workerid_0519,86,width,forests,narrow,negative,mouse den,mouse holes,low,forests,0,1789,8729753
workerid_0521,47,price,berries,cheap,negative,raspberries,raspberries,medium,berries,0,543159,1879643
workerid_0521,24,length,cars,long,positive,limousine,limousines,high,cars,0,15896227,109722086
workerid_0521,67,strength,boxes,weak,negative,teenager,teenagers,medium,boxes,0,4979216,25790443
workerid_0521,74,temperature,days,cold,negative,summer,summer days,high,days,0,229054,305158140
workerid_0522,51,size,plants,big,positive,tree,trees,high,plants,0,27379426,35939932
workerid_0522,67,strength,boxes,strong,positive,teenager,teenagers,medium,boxes,0,4979216,25790443
workerid_0522,90,width,furniture,wide,positive,back door,back doors,low,furniture,0,70114,67400151
workerid_0522,7,darkness,coats,dark,negative,spaniel,spaniels,medium,coats,0,195570,4107452
workerid_0523,74,temperature,days,warm,positive,fall,fall days,medium,days,0,12564,305158140
workerid_0523,5,darkness,scripts,dark,negative,pencil,pencils,low,scripts,0,2459655,17337654
workerid_0524,5,darkness,scripts,dark,negative,pen,pens,medium,scripts,0,5794539,17337654
workerid_0525,63,speed_f,transportation,slow,negative,rowboat,rowboats,low,transportation,0,42015,53123660
workerid_0525,83,weight,wood,light,negative,wool,wool,high, woods,0,7657323,51133768
workerid_0525,56,size,cars,small,negative,sedan,sedans,medium,cars,0,665446,109722086
workerid_0525,76,temperature_h,stores,cold,negative,shopping mall,shopping malls,medium,stores,0,634311,141213528
workerid_0526,69,strength,people,strong,positive,golfer,golfers,low,people,0,1664649,480323270
workerid_0526,77,temperature_h,food,hot,positive,muffin,muffins,medium,food,0,1333924,180152837
workerid_0526,53,size,insects,small,negative,moth,moths,medium,insects,0,804700,5119814
workerid_0526,3,darkness,cakes,dark,negative,cheesecake,cheesecakes,high,cakes,0,267986,5565768
workerid_0526,85,weight,fruits,light,negative,plum,plums,low,fruits,0,496751,7957960
workerid_0528,67,strength,boxes,strong,positive,teenager,teenagers,medium,boxes,0,4979216,25790443
workerid_0528,83,weight,fabrics,heavy,positive,silk,silks,low,fabrics,0,418180,5153175
workerid_0528,6,darkness,bouquets,light,positive,dahlia,dahlias,low,bouquets,0,135476,2237840
workerid_0528,31,loudness_n,birds,loud,positive,parrot,parrots,high,birds,0,1049654,19695831
workerid_0528,90,width,gates,narrow,negative,front gate,front gates,high,gates,0,16932,10736908
workerid_0528,39,loudness_n,motors,quiet,negative,rowboat,rowboats,low,motors,0,42015,13564359
workerid_0529,77,temperature_h,food,hot,positive,chocolate fondue,chocolate fondues,high,food,0,1783,180152837
workerid_0529,90,width,furniture,wide,positive,front gate,front gates,high,furniture,0,16932,67400151
workerid_0529,56,size,cars,big,positive,sedan,sedans,medium,cars,0,665446,109722086
workerid_0532,89,width,streets,narrow,negative,boulevard,boulevards,high,streets,0,278244,15936688
workerid_0532,37,loudness_n,cars,quiet,negative,electric car,electric cars,low,cars,0,171936,109722086
workerid_0532,44,price,spices,expensive,positive,garlic,garlic,medium,spices,0,5884664,2836609
workerid_0532,75,temperature_h,objects,warm,positive,oven,ovens,high,objects,0,3443150,33848628
workerid_0532,90,width,furniture,wide,positive,patio door,patio doors,medium,furniture,0,222702,67400151
workerid_0532,39,loudness_n,boats,loud,positive,sailboat,sailboats,medium,boats,0,498658,15603129
workerid_0532,71,strength,buildings,weak,negative,condo,condos,medium,buildings,0,5467369,27623285
workerid_0533,90,width,doors,narrow,negative,patio door,patio doors,medium,doors,0,222702,20230179
workerid_0533,78,weight,things,heavy,positive,monkey,monkeys,medium,things,0,4144229,147983507
workerid_0533,30,loudness_n,places,noisy,positive,party,parties,high,places,0,52799939,51698261
workerid_0533,32,loudness_n,places,quiet,negative,library,libraries,low,places,0,28105939,51698261
workerid_0533,77,temperature_h,food,cold,negative,smoothie,smoothies,low,food,0,457222,180152837
workerid_0533,33,loudness_n,places,quiet,negative,finch,finches,low,places,0,280095,51698261
workerid_0533,83,weight,fabrics,heavy,positive,silk,silks,low,fabrics,0,418180,5153175
workerid_0534,77,temperature_h,food,cold,negative,muffin,muffins,medium,food,0,1333924,180152837
workerid_0534,87,width,streets,narrow,negative,downtown street,downtown streets,medium,streets,0,28751,15936688
workerid_0534,32,loudness_n,places,noisy,positive,concert,concerts,high,places,0,8711738,51698261
workerid_0534,24,length,cars,long,positive,limousine,limousines,high,cars,0,15896227,109722086
workerid_0535,30,loudness_n,places,noisy,positive,party,parties,high,places,0,52799939,51698261
workerid_0535,77,temperature_h,food,cold,negative,chocolate fondue,chocolate fondues,high,food,0,1783,180152837
workerid_0535,38,loudness,animals,loud,positive,owl,owls,low,animals,0,2208765,58179731
workerid_0535,24,length,trucks,short,negative,pick-up truck,pick up trucks,medium,trucks,0,21984,13809070
workerid_0536,69,strength,people,weak,negative,golfer,golfers,low,people,0,1664649,480323270
workerid_0536,36,loudness_n,towns,quiet,negative,village,villages,low,towns,0,6997181,13337599
workerid_0536,87,width,roads,narrow,negative,highway,highways,high,roads,0,5745573,15093824
workerid_0536,83,weight,materials,light,negative,cotton,cottons,medium,materials,0,214521,83903351
workerid_0536,40,loudness,instruments,loud,positive,acoustic guitar,acoustic guitars,medium,instruments,0,549025,48493077
workerid_0536,13,hardness,materials,soft,negative,cotton,cottons,low,materials,0,214521,83903351
workerid_0536,41,price,decor,expensive,positive,plastic,plastic statues,low,decor,0,707,12099181
workerid_0537,41,price,decor,expensive,positive,platinum,platinum statue,high,decor,0,503,12099181
workerid_0537,75,temperature_h,kitchens,warm,positive,pantry,pantries,medium, kitchens,0,105460,2897588
workerid_0538,6,darkness,flowers,light,positive,rose,roses,medium,flowers,0,13588663,58380229
workerid_0538,69,strength,people,strong,positive,wrestler,wrestlers,high,people,0,772270,480323270
workerid_0538,30,loudness_n,locations,noisy,positive,conference center,conference centers,medium,locations,0,227905,58471896
workerid_0538,74,temperature,days,cold,negative,winter,winter days,low,days,0,80466,305158140
workerid_0539,13,hardness,fabrics,hard,positive,cotton,cottons,low,fabrics,0,214521,5153175
workerid_0539,83,weight,fabrics,light,negative,wool,wool,high,fabrics,0,7657323,5153175
workerid_0539,87,width,streets,narrow,negative,downtown street,downtown streets,medium,streets,0,28751,15936688
workerid_0539,47,price,fruits,expensive,positive,raspberries,raspberries,medium,fruits,0,543159,7957960
workerid_0540,90,width,furniture,wide,positive,patio door,patio doors,medium,furniture,0,222702,67400151
workerid_0540,74,temperature,days,cold,negative,winter,winter days,low,days,0,80466,305158140
workerid_0540,49,price,alcoholic drinks,expensive,positive,bottle of wine,wine bottles,medium,alcoholic drinks,0,127578,377118
workerid_0540,5,darkness,scripts,dark,negative,pencil,pencils,low,scripts,0,2459655,17337654
workerid_0540,40,loudness,instruments,quiet,negative,ukelele,ukeleles,low,instruments,0,11454,48493077
workerid_0542,24,length,cars,short,negative,smartcar,smartcars,low,cars,0,1843,109722086
workerid_0542,31,loudness_n,birds,loud,positive,parrot,parrots,high,birds,0,1049654,19695831
workerid_0543,31,loudness_n,pets,quiet,negative,fish,fish,low,pets,0,52768568,26155002
workerid_0543,76,temperature_h,venues,cold,negative,shopping mall,shopping malls,medium,venues,0,634311,9389442
workerid_0543,28,length,audios,long,positive,opera,operas,high,audios,0,812910,313133
workerid_0543,39,loudness_n,boats,loud,positive,rowboat,rowboats,low,boats,0,42015,15603129
workerid_0543,74,temperature,days,warm,positive,summer,summer days,high,days,0,229054,305158140
workerid_0543,74,temperature,days,cold,negative,winter,winter days,low,days,0,80466,305158140
workerid_0543,34,loudness_n,music,loud,positive,guitar,guitars,medium,music,0,7278585,414072994
workerid_0544,83,weight,fabrics,light,negative,silk,silks,low,fabrics,0,418180,5153175
workerid_0544,20,height,plants,tall,positive,bonsai tree,bonsai trees,low,plants,0,154424,35939932
workerid_0544,24,length,vehicles,long,positive,smartcar,smartcars,low,vehicles,0,1843,37254742
workerid_0544,74,temperature,days,cold,negative,winter,winter days,low,days,0,80466,305158140
workerid_0544,41,price,items,cheap,negative,platinum,platinum statue,high,items,0,503,330511239
workerid_0544,13,hardness,fabrics,soft,negative,cotton,cottons,low,fabrics,0,214521,5153175
workerid_0544,77,temperature_h,food,hot,positive,chocolate fondue,chocolate fondues,high,food,0,1783,180152837
workerid_0544,69,strength,weightlifters,weak,negative,cyclist,cyclists,medium,weightlifters,0,1228897,26692
workerid_0545,83,weight,fabrics,light,negative,silk,silks,low,fabrics,0,418180,5153175
workerid_0545,30,loudness_n,rooms,quiet,negative,conference center,conference centers,medium,rooms,0,227905,65454304
workerid_0546,88,width,banks,narrow,negative,creek,creeks,low,banks,0,862386,30584319
workerid_0548,29,loudness,music,quiet,negative,choral concert,choirs,low,music,0,680332,414072994
workerid_0548,88,width,rivers,narrow,negative,stream,streams,medium,rivers,0,8883635,11240148
workerid_0548,24,length,trucks,short,negative,pick-up truck,pick up trucks,medium,trucks,0,21984,13809070
workerid_0548,5,darkness,scripts,dark,negative,pen,pens,medium,scripts,0,5794539,17337654
workerid_0550,69,strength,people,strong,positive,wrestler,wrestlers,high,people,0,772270,480323270
workerid_0550,90,width,furniture,wide,positive,back door,back doors,low,furniture,0,70114,67400151
workerid_0550,83,weight,fabrics,light,negative,silk,silks,low,fabrics,0,418180,5153175
workerid_0551,62,speed_f,traffic,slow,negative,truck,trucks,low,traffic,0,13809070,57242495
workerid_0551,29,loudness,music,loud,positive,rock concert,rock concerts,high,music,0,67033,414072994
workerid_0551,37,loudness_n,vehicles,loud,positive,electric car,electric cars,low,vehicles,0,171936,37254742
workerid_0551,47,price,fruits,cheap,negative,boysenberries,boysenberries,high,fruits,0,12484,7957960
workerid_0551,18,height,plants,tall,positive,sunflower,sunflowers,high,plants,0,653916,35939932
workerid_0551,74,temperature,days,cold,negative,winter,winter days,low,days,0,80466,305158140
workerid_0551,36,loudness_n,towns,noisy,positive,village,villages,low,towns,0,6997181,13337599
workerid_0551,80,weight,objects,heavy,positive,laptop,laptops,medium,objects,0,22190037,33848628
workerid_0551,69,strength,people,weak,negative,cyclist,cyclists,medium,people,0,1228897,480323270
workerid_0552,24,length,trucks,short,negative,pick-up truck,pick up trucks,medium,trucks,0,21984,13809070
workerid_0552,90,width,furniture,wide,positive,back door,back doors,low,furniture,0,70114,67400151
workerid_0552,6,darkness,bouquets,light,positive,rose,roses,medium,bouquets,0,13588663,2237840
workerid_0552,74,temperature,days,cold,negative,winter,winter days,low,days,0,80466,305158140
workerid_0552,30,loudness_n,venues,noisy,positive,conference center,conference centers,medium,venues,0,227905,9389442
workerid_0552,3,darkness,desserts,dark,negative,cheesecake,cheesecakes,high,desserts,0,267986,3720781
workerid_0552,48,price,food,expensive,positive,chicken,chicken,medium,food,0,20657359,180152837
workerid_0553,56,size,cars,small,negative,smartcar,smartcars,low,cars,0,1843,109722086
workerid_0553,37,loudness_n,cars,loud,positive,electric car,electric cars,low,cars,0,171936,109722086
workerid_0555,90,width,doors,narrow,negative,patio door,patio doors,medium,doors,0,222702,20230179
workerid_0556,55,size,birds,small,negative,herring,herrings,low,birds,0,137142,19695831
workerid_0557,80,weight,objects,heavy,positive,printer,printers,high,objects,0,26823567,33848628
workerid_0557,5,darkness,scripts,light,positive,pen,pens,medium,scripts,0,5794539,17337654
workerid_0557,61,speed,cookware,quick,positive,instant pot,instant pot,high,cookware,0,354,3617598
workerid_0557,83,weight,things,light,negative,cotton,cottons,medium,things,0,214521,147983507
workerid_0557,77,temperature_h,food,cold,negative,chocolate fondue,chocolate fondues,high,food,0,1783,180152837
workerid_0557,64,speed,animals,slow,negative,turtle,turtles,low,animals,0,2572647,58179731
workerid_0557,56,size,cars,small,negative,smartcar,smartcars,low,cars,0,1843,109722086
workerid_0558,4,darkness,times of day,dark,negative,dusk,dusks,medium,times of day,0,3542,99907
workerid_0558,69,strength,weightlifters,weak,negative,golfer,golfers,low,weightlifters,0,1664649,26692
workerid_0558,24,length,cars,long,positive,limousine,limousines,high,cars,0,15896227,109722086
workerid_0559,5,darkness,writing utensils,light,positive,pen,pens,medium,writing utensils,0,5794539,12576
workerid_0560,24,length,cars,long,positive,smartcar,smartcars,low,cars,0,1843,109722086
