stim_id,degree,context_sentence,superordinate,np,np_expectations,adj,adj_polarity,np_match,originalResponse,cat_cleaned,specific,matchingSuper,mode_np,np_pl,superordinate.freq
41,price,Angela is at a decoration shop and looks at a statue made of plastic.,statues,plastic,low,expensive,positive,plastic,decorations made of plastic,decorations of plastic,1,0,plastic,plastic statues,statues
32,loudness_n,David is spending his Saturday night at a restaurant.,venues,restaurant,medium,noisy,positive,restaurant,restaurants,restaurants,1,0,restaurant,restaurants,venues
51,size,Jennifer is at a gardening store and looks at a tree.,plants,tree,high,small,negative,tree,trees,trees,1,0,tree,trees,plants
9,hardness,Stephen is at a vegetable market and picks up a mushroom.,vegetables,mushroom,low,soft,negative,mushroom,mushrooms,mushrooms,1,0,mushroom,mushrooms,vegetables
18,height,Simon is looking at a pansy.,flowers,pansy,low,tall,positive,pansy,flowers,flowers,0,1,flowers,pansies,flowers
43,price,Michelle is shopping for shoes and looks at a pair of sneakers.,shoes,sneakers,medium,cheap,negative,sneakers,sneakers,sneakers,1,0,sneakers,sneakers,shoes
12,hardness,Tom picks up a melon.,fruit,melon,high,soft,negative,melon,melons,melons,1,0,melon,melons,fruit
65,speed,Mika is taking a walk with an adult.,people,adult,high,quick,positive,adult,people in the area,people area,0,1,people,adults,people
69,strength,Eric is watching a wrestler lift weights.,athletes,wrestler,high,weak,negative,wrestler,wrestlers,wrestlers,1,0,wrestler,wrestlers,athletes
88,width,Robert is standing at the bank of a river.,waterways,river,high,narrow,negative,river,rivers,rivers,1,0,river,rivers,waterways
71,strength,Alexander is examining the walls of a friend's new mansion.,walls,mansion,high,strong,positive,mansion,walls,walls,0,1,walls,mansions,walls
40,loudness,Alicia wants to play music and tries out an acoustic guitar.,guitars,acoustic guitar,medium,loud,positive,acoustic guitar,acoustic guitars,acoustic guitars,1,1,acoustic guitar,acoustic guitars,guitars
13,hardness,Veronica is at a hardware store and picks up a piece of cotton.,materials,cotton,low,hard,positive,cotton,pieces of cotton,pieces of cotton,1,0,cotton,cottons,materials
50,price,Charles is considering different places for dinner and looks at the menu of a Japanese restaurant.,restaurants,Japanese restaurant,high,expensive,positive,japanese,restaurants,restaurants,0,1,restaurants,japanese restaurants,restaurants
28,length_duration,Claire is considering listening to her favorite podcast episode.,audios,podcast episode,medium,long,positive,podcast episode,podcasts,podcast episode,1,0,podcast episode,podcast episodes,audios
19,height,Monica sees a jockey.,people,jockey,low,tall,positive,jockey,jockeys,jockeys,1,0,jockey,jockeys,people
8,darkness,Lee is at a zoo and notices the fur color of a tiger.,animals,tiger,medium,dark,negative,tiger,tigers,tigers,1,0,tiger,tigers,animals
23,length_duration,Stephanie thinks about reading her favorite novel.,readings,novel,high,long,positive,novel,novels,novels,1,0,novel,novels,readings
3,darkness,Maya is at a bakery and looks at the color of a chocolate cake.,cakes,chocolate cake,low,light,positive,chocolate,chocolate cakes,chocolate cakes,1,1,chocolate cake,chocolate cakes,cakes
82,weight,Jasmine is walking outside and picks up a feather.,objects,feather,low,heavy,positive,feather,feathers,feathers,1,0,feather,feathers,objects
15,height,Daniel is at a zoo and looks at a giraffe.,animals,giraffe,high,short,negative,giraffe,giraffes,giraffes,1,0,giraffe,giraffes,animals
46,price,Stephen is clothing shopping and looks at a suit.,clothes,suit,high,cheap,negative,suit,suits,suits,1,0,suit,suits,clothes
76,temperature_h,Robert is spending his Saturday at a shopping mall.,places,shopping mall,medium,cold,negative,mall,shopping malls,shopping malls,1,0,shopping mall,shopping malls,places
25,length_duration,Josh thinks about watching his favorite movie.,entertainment,movie,high,short,negative,movie,movies,movies,1,0,movie,movies,entertainment
80,weight,Tanya is at an electronics store and picks up a printer.,electronic devices,printer,high,light,negative,printer,printers,printers,1,0,printer,printers,electronic devices
9,hardness,Kathleen is at a vegetable market and picks up a tomato.,vegetables,tomato,medium,soft,negative,tomato,tomatoes,tomatoes,1,0,tomato,tomatoes,vegetables
74,temperature,Michael steps outside on a day in fall.,seasons,fall,medium,cold,negative,fall,fall days,fall days,1,0,fall,fall days,seasons
56,size,Gabriel sees his friend's new truck.,vehicles,truck,high,small,negative,truck,trucks,trucks,1,0,truck,trucks,vehicles
27,length_duration,Sophie looks up information about an upcoming sprinting race.,races,sprinting race,low,short,negative,sprint,races,races,0,1,races,sprints,rallies
62,speed_f,Monica sees a car on the highway.,vehicles,car,medium,fast,positive,car,cars,cars,1,0,car,cars,vehicles
1,darkness,Charles is going for a walk and notices the color of a crow.,birds,crow,low,dark,negative,crow,crows,crows,1,0,crow,crows,birds
65,speed,Melinda is taking a walk with an adult.,people,adult,high,quick,positive,adult,adults,adults,1,0,adult,adults,people
50,price,Greg is considering different places for dinner and looks at the menu of a Korean restaurant.,restaurants,Korean restaurant,medium,expensive,positive,korean,restaurants,restaurants,0,1,restaurants,korean restaurants,restaurants
86,width,Alexander is in a forest and sees a bear den.,dens,bear den,high,wide,positive,bear,bear dens,bear dens,1,1,bear den,bear dens,dens
26,length_duration,Eric is looking at a highway on Google Maps.,roads,highway,high,long,positive,highway,highways,highways,1,0,highway,highways,roads
12,hardness,Angela picks up a banana.,fruit,banana,low,soft,negative,banana,bananas,bananas,1,0,banana,bananas,fruit
85,weight,David is at a grocery store and picks up a orange.,fruit,orange,medium,heavy,positive,orange,oranges,oranges,1,0,orange,oranges,fruit
36,loudness_n,Anthony is planning to move and reads about a nearby city.,places,city,high,quiet,negative,city,cities,city,1,0,city,cities,places
87,width,Veronica is driving on a side road.,roads,side road,low,wide,positive,side,side roads,side roads,1,1,side road,side roads,roads
57,size,Kim is shopping at an appliances store and looks at an oven.,appliances,oven,medium,big,positive,oven,ovens,ovens,1,0,oven,ovens,appliances
89,width,Michelle is walking on a country lane.,roads,country lane,low,narrow,negative,country lane,country lanes,country lanes,1,0,country lane,country lanes,roads
48,price,William is at the butchershop and looks at a piece of steak.,meat,steak,high,expensive,positive,steak,steaks,steaks,1,0,steak,steaks,meat
34,loudness_n,Tom is listening to a friend playing the harp.,instruments,harp,low,loud,positive,harp,harps,harps,1,0,harp,harps,instruments
83,weight,Mika is at a craft shop and picks up a piece of silk.,materials,silk,low,light,negative,silk,pieces of silk,pieces of silk,1,0,silk,silks,materials
68,strength,Simon is hearing about the thunderstorm that is heading towards them.,storms,thunderstorm,medium,weak,negative,thunderstorm,storms,storms,0,1,storms,thunderstorms,storms
66,speed_f,Gary is at an airport and sees a helicopter in the air.,aircrafts,helicopter,medium,slow,negative,helicopter,helicopters,helicopters,1,0,helicopter,helicopters,aircrafts
17,height,Alicia sees a child.,people,child,low,tall,positive,child,children,children,1,0,child,children,people
52,size,Natalia is at the zoo and sees a mouse.,animals,mouse,low,small,negative,mouse,mice,mouse,1,0,mouse,mice,animals
59,speed,Jennifer is in the park and sees a walker.,people,walker,low,fast,positive,walker,walkers,walkers,1,0,walker,walkers,people
41,price,Julia is at a decoration shop and looks at a statue made of bronze.,statues,bronze,medium,expensive,positive,bronze,statues,statues,0,1,statues,bronze statues,statues
35,loudness,Laura is in a room with a baby.,people,baby,high,loud,positive,baby,babies,baby,1,0,baby,babies,people
5,darkness,John is writing with a pen and notices the color of the script.,scripts,pen,medium,light,positive,pen,pen colors,pen colors,1,0,pen,pens,scripts
81,weight,Laura is helping a friend move and picks up their chair.,furniture,chair,medium,light,negative,chair,chairs,chairs,1,0,chair,chairs,furniture
10,hardness,Tanya is eating a piece of chocolate.,candies,piece of chocolate,medium,hard,positive,chocolate,chocolate,chocolate,1,0,piece of chocolate,chocolates,candies
84,weight,Michelle learns about the weight of a friend's new bike.,vehicles,bike,low,heavy,positive,bike,bike,bike,1,0,bike,bikes,vehicles
60,speed,Robert is at the zoo and watches an elephant move.,animals,elephant,medium,fast,positive,elephant,elephants,elephants,1,0,elephant,elephants,animals
80,weight,Kim is at an electronics store and picks up a printer.,electronic devices,printer,high,light,negative,printer,printers,printers,1,0,printer,printers,electronic devices
75,temperature_h,Eric is in his kitchen and puts his hand in the pantry.,locations,pantry,medium,warm,positive,pantry,pantry,pantry,1,0,pantry,pantries,locations
61,speed,Michael wants to cook dinner and considers using a crockpot.,cookware,crockpot,low,slow,negative,crockpot,crockpots,crockpots,1,0,crockpot,crockpots,cookware
48,price,David is at the butchershop and looks at a piece of steak.,meat,steak,high,cheap,negative,steak,steaks,steaks,1,0,steak,steaks,meat
20,height,Cameron is walking in a botanical garden and sees a redwood tree.,trees,redwood tree,high,short,negative,redwood,trees,trees,0,1,trees,redwood trees,trees
57,size,Josh is shopping at an appliances store and looks at an oven.,appliances,oven,medium,big,positive,oven,ovens,ovens,1,0,oven,ovens,appliances
35,loudness,Alexander is in a room with a teenager.,people,teenager,medium,loud,positive,teenager,teenagers,teenagers,1,0,teenager,teenagers,people
47,price,Natalia is shopping for berries and looks at the price of strawberries.,berries,strawberries,low,expensive,positive,strawberries,strawberries,strawberries,1,1,strawberries,strawberries,berries
14,hardness,Kim is in her bedroom and sits on a bedboard.,furniture,bedboard,high,hard,positive,bedboard,bedboards,bedboards,1,0,bedboard,bedboards,furniture
45,price,Stephanie wants to buy a bracelet and looks at one made of metal.,bracelets,metal,medium,cheap,negative,metal,bracelets,bracelets,0,1,bracelets,metal bracelets,bracelets
8,darkness,Jennifer is at a zoo and notices the fur color of a tiger.,animals,tiger,medium,dark,negative,tiger,tigers,tigers,1,0,tiger,tigers,animals
11,hardness,Charles steps onto the tile floor of a room.,floors,tile,high,hard,positive,tile,tile floors,tile floors,1,1,tile,tile floors,floors
49,price,Mika is at a liquor store and wants to buy a bottle of wine.,alcoholic drinks,bottle of wine,medium,cheap,negative,wine,wines,wines,1,0,bottle of wine,wine bottles,alcoholic drinks
69,strength,Jasmine is watching a wrestler lift weights.,athletes,wrestler,high,strong,positive,wrestler,wrestlers,wrestlers,1,0,wrestler,wrestlers,athletes
72,temperature,Gary takes the first bite of his ice cream.,food,ice cream,low,cold,negative,ice cream,ice creams,ice creams,1,0,ice cream,ice cream,food
41,price,Gabriel is at a decoration shop and looks at a statue made of plastic.,statues,plastic,low,cheap,negative,plastic,statues,statues,0,1,statues,plastic statues,statues
36,loudness_n,William is planning to move and reads about a nearby town.,places,town,medium,quiet,negative,town,towns,towns,1,0,town,towns,places
71,strength,Angela is examining the walls of a friend's new tent.,walls,tent,low,strong,positive,tent,walls,walls,0,1,walls,tents,walls
79,weight,John lifts up a baby.,people,baby,low,heavy,positive,baby,babies,baby,1,0,baby,babies,people
30,loudness_n,Julia meets a friend at a conference center.,venue,conference center,medium,noisy,positive,conference center,conference centers,conference centers,1,0,conference center,conference centers,venues
66,speed_f,Sophie is at an airport and sees a plane in the air.,aircrafts,plane,high,slow,negative,plane,planes,planes,1,0,plane,planes,aircrafts
76,temperature_h,Kathleen is spending her Saturday at an ice rink.,places,ice rink,low,cold,negative,ice rink,ice rinks,ice rinks,1,0,ice rink,ice rinks,places
83,weight,Anthony is at a craft shop and picks up a piece of wool.,materials,wool,high,light,negative,wool,pieces of wool,pieces of wool,1,0,wool,wool,materials
70,strength,Stephen is painting and tries a new oil paint.,paints,oil paint,high,strong,positive,oil,oil paints,oil paints,1,1,oil paint,oil paints,paints
78,weight,Veronica is at the zoo and watches an elephant being lifted.,animals,elephant,high,heavy,positive,elephant,elephants,elephants,1,0,elephant,elephants,animals
55,size,Greg is at an aquarium and sees a herring.,fish,herring,low,big,positive,herring,herrings,herrings,1,0,herring,herrings,fish
9,hardness,Maya is at a vegetable market and picks up a mushroom.,vegetables,mushroom,low,hard,positive,mushroom,mushrooms,mushrooms,1,0,mushroom,mushrooms,vegetables
7,darkness,Melinda takes a walk and notices the coat of a poodle.,dogs,poodle,high,dark,negative,poodle,poodles,poodles,1,0,poodle,poodles,dogs
63,speed_f,Lee is travelling on his friend's new rowboat.,boats,rowboat,low,slow,negative,rowboat,rowboats,rowboats,1,1,rowboat,rowboats,boats
13,hardness,Tom is at a hardware store and picks up a piece of wood.,materials,wood,high,hard,positive,wood,pieces of wood,pieces of wood,1,0,wood,wood,materials
19,height,Lucas sees a golfer.,people,golfer,medium,short,negative,golfer,golfers,golfers,1,0,golfer,golfers,people
3,darkness,Claire is at a bakery and looks at the color of a chocolate cake.,cakes,chocolate cake,low,dark,negative,chocolate,chocolate cakes,chocolate cakes,1,1,chocolate cake,chocolate cakes,cakes
84,weight,Alexander learns about the weight of a friend's new bike.,vehicles,bike,low,light,negative,bike,bikes,bikes,1,0,bike,bikes,vehicles
